T14n0555b_001:0907a21	五母子經	五 母 子 經 
T14n0555b_001:0907a23	吳優婆塞支謙譯	吳 優 婆 塞 支 謙 譯 
T14n0555b_001:0907a24	昔者有阿羅漢在山中奉行道禁。有一小	昔 者 有 阿 羅 漢 在 山 中 奉 行 道 禁 有 一 小 
T14n0555b_001:0907a25	兒年始七歲，大好道，棄家去作沙門，隨	兒 年 始 七 歲 大 好 道 棄 家 去 作 沙 門 隨 
T14n0555b_001:0907a26	師在山中，從師學法，精進不懈。年八歲	師 在 山 中 從 師 學 法 精 進 不 懈 年 八 歲 
T14n0555b_001:0907a27	便得四通：一者眼能徹視，二者耳能徹	便 得 四 通 一 者 眼 能 徹 視 二 者 耳 能 徹 
T14n0555b_001:0907a28	聽，三者能飛行變化，四者自知宿命所	聽 三 者 能 飛 行 變 化 四 者 自 知 宿 命 所 
T14n0555b_001:0907a29	從來生。坐自思念，即見先世宿命所更，	從 來 生 坐 自 思 念 即 見 先 世 宿 命 所 更 
T14n0555b_001:0907b01	為五母作子。時即還自笑。師問言：「若何	為 五 母 作 子 時 即 還 自 笑 師 問 言 若 何 
T14n0555b_001:0907b02	以笑？我是山間無倡樂、歌舞，用何等故笑？」	以 笑 我 是 山 間 無 倡 樂 歌 舞 用 何 等 故 笑 
T14n0555b_001:0907b03	沙彌言：「我不敢笑師。自視我一身有五	沙 彌 言 我 不 敢 笑 師 自 視 我 一 身 有 五 
T14n0555b_001:0907b04	母，皆為我晝夜啼哭，感傷愁毒，常言念子，	母 皆 為 我 晝 夜 啼 哭 感 傷 愁 毒 常 言 念 子 
T14n0555b_001:0907b05	未曾忽忘。我自念一身愁毒五家，用是	未 曾 忽 忘 我 自 念 一 身 愁 毒 五 家 用 是 
T14n0555b_001:0907b06	故笑耳，不敢笑師。「我為第一母作子時，	故 笑 耳 不 敢 笑 師 我 為 第 一 母 作 子 時 
T14n0555b_001:0907b07	比隣有與我同時生者。我死後，同日生者	比 隣 有 與 我 同 時 生 者 我 死 後 同 日 生 者 
T14n0555b_001:0907b08	出入行步，我母見之，便言：『我子在者，亦	出 入 行 步 我 母 見 之 便 言 我 子 在 者 亦 
T14n0555b_001:0907b09	當出入行步！』如是即愁憂，感痛念我。「復為	當 出 入 行 步 如 是 即 愁 憂 感 痛 念 我 復 為 
T14n0555b_001:0907b10	第二母作子，生不久復死。我母見人有乳	第 二 母 作 子 生 不 久 復 死 我 母 見 人 有 乳 
T14n0555b_001:0907b11	養子者，便感痛念我，愁憂啼哭我。「復為	養 子 者 便 感 痛 念 我 愁 憂 啼 哭 我 復 為 
T14n0555b_001:0907b12	第三母作子，不久復死。我母臨飯，淚出	第 三 母 作 子 不 久 復 死 我 母 臨 飯 淚 出 
T14n0555b_001:0907b13	念我言：『子在者，當與我共飯。為那棄我	念 我 言 子 在 者 當 與 我 共 飯 為 那 棄 我 
T14n0555b_001:0907b14	死去！』便愁憂念我。「復為第四母作子，不	死 去 便 愁 憂 念 我 復 為 第 四 母 作 子 不 
T14n0555b_001:0907b15	久復死。我同時等輩娉娶者，母即復念我	久 復 死 我 同 時 等 輩 娉 娶 者 母 即 復 念 我 
T14n0555b_001:0907b16	言：『子不死，今亦當復娶婦！』復啼哭愁感	言 子 不 死 今 亦 當 復 娶 婦 復 啼 哭 愁 感 
T14n0555b_001:0907b17	我。「復為第五今見在母作子，捨家學道。母	我 復 為 第 五 今 見 在 母 作 子 捨 家 學 道 母 
T14n0555b_001:0907b18	日啼哭言：『我亡子不知所在、飢寒、生死，不	日 啼 哭 言 我 亡 子 不 知 所 在 飢 寒 生 死 不 
T14n0555b_001:0907b19	復相見！』忼愾悲痛念我。「今五母共會，各	復 相 見 忼 愾 悲 痛 念 我 今 五 母 共 會 各 
T14n0555b_001:0907b20	言亡子，相對啼哭。我念一人魂神，為	言 亡 子 相 對 啼 哭 我 念 一 人 魂 神 為 
T14n0555b_001:0907b21	五母作子，令五母啼哭念我。我用是故笑	五 母 作 子 令 五 母 啼 哭 念 我 我 用 是 故 笑 
T14n0555b_001:0907b22	耳。「世間人不知有後世生，但言死耳。人	耳 世 間 人 不 知 有 後 世 生 但 言 死 耳 人 
T14n0555b_001:0907b23	作善自得其福，作惡自得其殃。人在世間	作 善 自 得 其 福 作 惡 自 得 其 殃 人 在 世 間 
T14n0555b_001:0907b24	喜怒自恣，無所畏惡。後苦痛不可言，入	喜 怒 自 恣 無 所 畏 惡 後 苦 痛 不 可 言 入 
T14n0555b_001:0907b25	惡道中，悔無所及。「我厭世間故，去父母	惡 道 中 悔 無 所 及 我 厭 世 間 故 去 父 母 
T14n0555b_001:0907b26	求道。我視地獄、畜生、餓鬼、貧窮代其恐怖。	求 道 我 視 地 獄 畜 生 餓 鬼 貧 窮 代 其 恐 怖 
T14n0555b_001:0907b27	我得師恩，受佛經戒，今以度脫。我念是	我 得 師 恩 受 佛 經 戒 今 以 度 脫 我 念 是 
