T85n2886_001:1401c19	佛為心王菩薩說投陀經卷上	佛 為 心 王 菩 薩 說 投 陀 經 卷 上 
T85n2886_001:1401c21	五陰山室寺惠辨禪師註	五 陰 山 室 寺 惠 辨 禪 師 註 
T85n2886_001:1401c22	若夫至道圓明虛無湛極。慈悲普攝濟生死	若 夫 至 道 圓 明 虛 無 湛 極 慈 悲 普 攝 濟 生 死 
T85n2886_001:1401c23	之深。河浮大寶舟廣度四生之難。恩霑大道	之 深 河 浮 大 寶 舟 廣 度 四 生 之 難 恩 霑 大 道 
T85n2886_001:1401c24	逈秡三界之牢。惠鏡長懸照無明之巨夜。法	逈 秡 三 界 之 牢 惠 鏡 長 懸 照 無 明 之 巨 夜 法 
T85n2886_001:1401c25	王慈愍接引多方。眾苦之病無窮。設藥之途	王 慈 愍 接 引 多 方 眾 苦 之 病 無 窮 設 藥 之 途 
T85n2886_001:1401c26	非一。故有照大士垂音五濁之中。悲愍群生	非 一 故 有 照 大 士 垂 音 五 濁 之 中 悲 愍 群 生 
T85n2886_001:1401c27	歡請如來設教遵首。稱佛為心王菩薩說投	歡 請 如 來 設 教 遵 首 稱 佛 為 心 王 菩 薩 說 投 
T85n2886_001:1401c28	陀經者。以為王心為身之主耳目處。其外任	陀 經 者 以 為 王 心 為 身 之 主 耳 目 處 其 外 任 
T85n2886_001:1401c29	持六根。不壞善惡種子。使之亡乍來無有限。	持 六 根 不 壞 善 惡 種 子 使 之 亡 乍 來 無 有 限 
T85n2886_001:1402a01	礙自在如王。言心王菩薩。解脫之別。得道	礙 自 在 如 王 言 心 王 菩 薩 解 脫 之 別 得 道 
T85n2886_001:1402a02	之異名。以覺合機故。稱佛說投陀者。西國之	之 異 名 以 覺 合 機 故 稱 佛 說 投 陀 者 西 國 之 
T85n2886_001:1402a03	語。此土往翻名為椒[木*棗]。煩惱不生。寂然無相。	語 此 土 往 翻 名 為 椒 [木棗] 煩 惱 不 生 寂 然 無 相 
T85n2886_001:1402a04	故曰投陀經者常也。人能悟道求難死故號	故 曰 投 陀 經 者 常 也 人 能 悟 道 求 難 死 故 號 
T85n2886_001:1402a05	為常。爾時(時無有二。行人發意之時。故云爾時)佛(佛者覺。虛凝難心意識。蕩寂空無神變自	為 常 爾 時 時 無 有 二 行 人 發 意 之 時 故 云 爾 時 佛 佛 者 覺 虛 凝 難 心 意 識 蕩 寂 空 無 神 變 自 
T85n2886_001:1402a06	在。故為佛)在大林藪山(五陰煩惱是大林藪。無明厚重不能覺察。名之為山)山形大	在 故 為 佛 在 大 林 藪 山 五 陰 煩 惱 是 大 林 藪 無 明 厚 重 不 能 覺 察 名 之 為 山 山 形 大 
T85n2886_001:1402a07	小。縱廣八萬四千由延(五陰三毒合為八萬。地水火風名曰四千。由者從也。延	小 縱 廣 八萬四千 由 延 五 陰 三 毒 合 為 八 萬 地水火風 名 曰 四 千 由 者 從 也 延 
T85n2886_001:1402a08	長也。其心造不善業。迄至於今不能改悔。故名由延)其山四方有無量夜叉	長 也 其 心 造 不 善 業 迄 至 於 今 不 能 改 悔 故 名 由 延 其 山 四 方 有 無 量 夜 叉 
T85n2886_001:1402a09	羅剎虎狼師子毒蛇惡鬼殺害眾生。噉人精	羅 剎 虎 狼 師 子 毒 蛇 惡 鬼 殺 害 眾 生 噉 人 精 
T85n2886_001:1402a10	氣(方四大是四大假合共成此身故曰四方。煩惱藪多故言無量。緣境不住故名夜叉。取捨心起。名為羅剎	氣 方 四 大 是 四 大 假 合 共 成 此 身 故 曰 四 方 煩 惱 藪 多 故 言 無 量 緣 境 不 住 故 名 夜 叉 取 捨 心 起 名 為 羅 剎 
T85n2886_001:1402a11	無明熾盛天口食善法。名之為虎。貪心造罪不生厭離。名之為狼。惡性盛猛能壞善狼。名之為師子。毒蛇者貪瞋	無 明 熾 盛 天 口 食 善 法 名 之 為 虎 貪 心 造 罪 不 生 厭 離 名 之 為 狼 惡 性 盛 猛 能 壞 善 狼 名 之 為 師 子 毒 蛇 者 貪 瞋 
T85n2886_001:1402a12	癡。是能壞法身惠命。煩惱亂其身心不得自在。名之為惡鬼。萬行法門自然消滅。故云能害眾生。噉人精氣者。煩	癡 是 能 壞 法 身 惠 命 煩 惱 亂 其 身 心 不得自在 名 之 為 惡 鬼 萬 行 法 門 自 然 消 滅 故 云 能 害 眾 生 噉 人 精 氣 者 煩 
T85n2886_001:1402a13	惱是也)其山四維有無量賢善大士。修學大乘(眼耳	惱 是 也 其 山 四 維 有 無 量 賢 善 大 士 修 學 大 乘 眼 耳 
T85n2886_001:1402a14	鼻舌身。性清淨無所染著。名曰四維。一切煩惱自然改變。故言為智惠。賢善大士亦名修學大乘。不簡怨親通	鼻 舌 身 性 清 淨 無所染著 名 曰 四 維 一切煩惱 自 然 改 變 故 言 為 智 惠 賢 善 大 士 亦 名 修 學 大 乘 不 簡 怨 親 通 
T85n2886_001:1402a15	同普載名為大乘。亦名無乘。名曰大乘)於佛法中決定生信(佛法僧寶本是一心。	同 普 載 名 為 大 乘 亦 名 無 乘 名 曰 大 乘 於佛法中 決 定 生 信 佛 法 僧 寶 本 是 一 心 
T85n2886_001:1402a16	更無別異。故名為信。信有十心。一者信心。此身無常無我信三寶。常信不滅。設有變滅。信知示現之非佛。是實	更 無 別 異 故 名 為 信 信 有 十 心 一 者 信 心 此 身 無 常 無 我 信 三 寶 常 信 不 滅 設 有 變 滅 信 知 示 現 之 非 佛 是 實 
T85n2886_001:1402a17	滅。是名信心。二者念心。非是生滅之念。色心不二。自性不動。守春不移。是名念心。三者進求涅槃。是名進	滅 是 名 信 心 二 者 念 心 非 是 生 滅 之 念 色 心 不 二 自性不動 守 春 不 移 是 名 念 心 三 者 進 求 涅 槃 是 名 進 
T85n2886_001:1402a18	心。四者惠心。覺了自性。空寂無二。是名惠心。五者定心。常住法性。是名定心。六者不退心。進起波若。不為	心 四 者 惠 心 覺 了 自 性 空 寂 無 二 是 名 惠 心 五 者 定 心 常 住 法 性 是 名 定 心 六 者 不 退 心 進 起 波 若 不 為 
T85n2886_001:1402a19	生死亡惑。是名不退心。亡者迴向心。觀行停熟。流入法河。是名迴向心。八者護法心。護諸眾生而成就之。護	生 死 亡 惑 是 名 不 退 心 亡 者 迴 向 心 觀 行 停 熟 流 入 法 河 是 名 迴 向 心 八 者 護 法 心 護 諸 眾 生 而 成 就 之 護 
T85n2886_001:1402a20	已善根而不失之。是名護法心。九者戒斷生死求捨俗緣。是名戒心。十者志願滿足。六者波羅蜜。超生死輪涅槃	已 善 根 而 不 失 之 是 名 護 法 心 九 者 戒 斷 生 死 求 捨 俗 緣 是 名 戒 心 十 者 志 願 滿 足 六 者 波 羅 蜜 超 生 死 輪 涅 槃 
T85n2886_001:1402a21	岸。是名願心。故曰生信)護持禁戒如淨明殊(清淨心是)守護心	岸 是 名 願 心 故 曰 生 信 護 持 禁 戒 如 淨 明 殊 清 淨 心 是 守 護 心 
