T03n0175c_001:0442a02	◎佛說睒子經	 佛 說 睒 子 經 
T03n0175c_001:0442a04	姚秦三藏法師釋聖堅譯	姚 秦 三藏法師 釋 聖 堅 譯 
T03n0175c_001:0442a05	聞如是：一時，佛在毘羅勒國，與千二百五	聞 如 是 一 時 佛 在 毘 羅 勒 國 與 千 二 百 五 
T03n0175c_001:0442a06	十比丘，及眾菩薩、國王、大臣、長者、居士、清信、	十 比 丘 及 眾 菩 薩 國 王 大 臣 長 者 居 士 清 信 
T03n0175c_001:0442a07	士女不可稱計，一時來會。佛告諸比丘：「皆	士 女 不可稱計 一 時 來 會 佛 告 諸 比 丘 皆 
T03n0175c_001:0442a08	處定意聽！我前世，初得菩薩道時，戒行普	處 定 意 聽 我 前 世 初 得 菩 薩 道 時 戒 行 普 
T03n0175c_001:0442a09	具，精進一心，修集智慧，善權方便，功德累	具 精 進 一 心 修 集 智 慧 善權方便 功 德 累 
T03n0175c_001:0442a10	積不可稱計，諸天龍、鬼神、帝王、人民無能行	積 不可稱計 諸 天 龍 鬼 神 帝 王 人 民 無 能 行 
T03n0175c_001:0442a11	者。」阿難聞佛言，更正衣服，長跪叉手，白佛	者 阿 難 聞 佛 言 更 正 衣 服 長 跪 叉 手 白 佛 
T03n0175c_001:0442a12	言：「願欲所聞。」佛告阿難：「乃往過去無數	言 願 欲 所 聞 佛 告 阿 難 乃往過去 無 數 
T03n0175c_001:0442a13	世，時有菩薩名曰一切妙行，慈仁惠施，救	世 時 有 菩 薩 名 曰 一 切 妙 行 慈 仁 惠 施 救 
T03n0175c_001:0442a14	濟群生，常行四等心，度世危難，育養苦人。	濟 群 生 常 行 四 等 心 度 世 危 難 育 養 苦 人 
T03n0175c_001:0442a15	在兜率天上教授天人，常以晝夜各三時	在 兜 率 天 上 教 授 天 人 常 以 晝 夜 各 三 時 
T03n0175c_001:0442a16	定意，思惟三昧，照觀十方天下、人民善惡	定 意 思 惟 三 昧 照 觀 十 方 天 下 人 民 善 惡 
T03n0175c_001:0442a17	之道。知有父子，孝順父母，奉事三尊，恭	之 道 知 有 父 子 孝順父母 奉 事 三 尊 恭 
T03n0175c_001:0442a18	順師長修諸功德者，常以天眼遍觀五道。	順 師 長 修諸功德 者 常 以 天 眼 遍 觀 五 道 
T03n0175c_001:0442a19	「時，有迦夷國，中有一長者孤無兒子，夫婦	 時 有 迦 夷 國 中 有 一 長 者 孤 無 兒 子 夫 婦 
T03n0175c_001:0442a20	兩目皆盲，心願入山求無上道決，修清淨	兩 目 皆 盲 心 願 入 山 求 無 上 道 決 修 清 淨 
T03n0175c_001:0442a21	志，信樂空閑。菩薩念言：『此人發意欲學妙	志 信 樂 空 閑 菩 薩 念 言 此 人 發 意 欲 學 妙 
T03n0175c_001:0442a22	道，而兩目皆盲，目無所覩，若入山中或墮	道 而 兩 目 皆 盲 目 無 所 覩 若 入 山 中 或 墮 
T03n0175c_001:0442a23	溝坑，或逢毒蟲所見危害。若我壽終為其	溝 坑 或 逢 毒 蟲 所 見 危 害 若 我 壽 終 為 其 
T03n0175c_001:0442a24	作子，供養父母終其年壽。』於是菩薩壽盡，	作 子 供 養 父 母 終 其 年 壽 於 是 菩 薩 壽 盡 
T03n0175c_001:0442a25	即便下生盲父母家，為其作子。父母歡喜	即 便 下 生 盲 父 母 家 為 其 作 子 父 母 歡 喜 
T03n0175c_001:0442a26	愛之甚重，本發道意欲行入山，以生子故	愛 之 甚 重 本 發 道 意 欲 行 入 山 以 生 子 故 
T03n0175c_001:0442a27	便樂世間。「子年十歲號曰睒子，至孝仁慈，	便 樂 世 間 子 年 十 歲 號 曰 睒 子 至 孝 仁 慈 
T03n0175c_001:0442a28	奉行十善：不殺、不盜、不婬、不欺、不飲酒、不	奉 行 十 善 不 殺 不 盜 不 婬 不 欺 不 飲 酒 不 
T03n0175c_001:0442a29	妄言、不綺語、不嫉妬、信道不疑、晝夜精進，	妄 言 不 綺 語 不 嫉 妬 信 道 不 疑 晝 夜 精 進 
T03n0175c_001:0442b01	奉事父母如人事天，言常含笑不傷人意，	奉 事 父 母 如 人 事 天 言 常 含 笑 不 傷 人 意 
T03n0175c_001:0442b02	行則應法不望傾斜，於是父母即大喜悅，	行 則 應 法 不 望 傾 斜 於 是 父 母 即 大 喜 悅 
T03n0175c_001:0442b03	無復憂愁。「至年過十歲，睒自長跪，白父母	無 復 憂 愁 至 年 過 十 歲 睒 自 長 跪 白 父 母 
T03n0175c_001:0442b04	言：『本發大意欲入深山，志求空寂無上之	言 本 發 大 意 欲 入 深 山 志 求 空 寂 無 上 之 
T03n0175c_001:0442b05	道，豈以子故而絕本願。人居世間無常百	道 豈 以 子 故 而 絕 本 願 人 居 世 間 無 常 百 
T03n0175c_001:0442b06	變，命非金石對至無期，願如本意宜本先	變 命 非 金 石 對 至 無 期 願 如 本 意 宜 本 先 
T03n0175c_001:0442b07	志，自隨父母俱共入山侍養之，宜不失時	志 自 隨 父 母 俱 共 入 山 侍 養 之 宜 不 失 時 
T03n0175c_001:0442b08	節。』父母報睒言：『子之孝順天自知之，不	節 父 母 報 睒 言 子 之 孝 順 天 自 知 之 不 
T03n0175c_001:0442b09	違本誓，便當入山。』睒即以家中所有之物，	違 本 誓 便 當 入 山 睒 即 以 家 中 所 有 之 物 
T03n0175c_001:0442b10	皆施國中諸貧窮者，便與父母俱共入山。	皆 施 國 中 諸 貧 窮 者 便 與 父 母 俱 共 入 山 
T03n0175c_001:0442b11	「睒子至山中，以蒲草為父母作屋，施置床	 睒 子 至 山 中 以 蒲 草 為 父 母 作 屋 施 置 床 
T03n0175c_001:0442b12	褥，不寒不熱恒得其宜。適入山一年眾果豐	褥 不 寒 不 熱 恒 得 其 宜 適 入 山 一 年 眾 果 豐 
T03n0175c_001:0442b13	美，食之香甘，泉水涌出清而且涼；池中蓮	美 食 之 香 甘 泉 水 涌 出 清 而 且 涼 池 中 蓮 
