T18n0895b_001:0735b05	蘇磨呼童子請問經伴侶分第一	蘇 磨 呼 童 子 請 問 經 伴 侶 分 第 一 
T18n0895b_001:0735b06	卷上	卷 上 
T18n0895b_001:0735b08	爾時執金剛菩薩大藥叉將。威勝千日。一心	爾 時 執 金 剛 菩 薩 大 藥 叉 將 威 勝 千 日 一 心 
T18n0895b_001:0735b09	而住。時大悲者蘇磨呼童子從坐而起。虔誠	而 住 時 大 悲 者 蘇 磨 呼 童 子 從 坐 而 起 虔 誠 
T18n0895b_001:0735b10	頂禮執金剛菩薩足已。欲問諸明主及真言	頂 禮 執 金 剛 菩 薩 足 已 欲 問 諸 明 主 及 真 言 
T18n0895b_001:0735b11	等成就法故。作如是言。我見世間求真言者。	等 成 就 法 故 作如是言 我 見 世 間 求 真 言 者 
T18n0895b_001:0735b12	節食持誦。專心勤苦。如是修行仍不成就。唯	節 食 持 誦 專 心 勤 苦 如 是 修 行 仍 不 成 就 唯 
T18n0895b_001:0735b13	願尊者。分別解說不成就因緣。尊者威德如	願 尊 者 分別解說 不 成 就 因 緣 尊 者 威 德 如 
T18n0895b_001:0735b14	盛日光。所演真言能破諸闇。復能衛護及滅	盛 日 光 所 演 真 言 能 破 諸 闇 復 能 衛 護 及 滅 
T18n0895b_001:0735b15	諸罪。云何修因不復獲果。	諸 罪 云 何 修 因 不 復 獲 果 
T18n0895b_001:0735b16	所求真言上中下品種種悉地假使具修。亦	所 求 真 言 上 中 下 品 種 種 悉 地 假 使 具 修 亦 
T18n0895b_001:0735b17	不成就。若以依法不成就者。便棄真言而順	不 成 就 若 以 依 法 不 成 就 者 便 棄 真 言 而 順 
T18n0895b_001:0735b18	無明。佛說以惠獲得寂滅。以癡覆惠不可療	無 明 佛 說 以 惠 獲 得 寂 滅 以 癡 覆 惠 不 可 療 
T18n0895b_001:0735b19	治。若說真言不獲成就。亦如覆惠無可治者。	治 若 說 真 言 不 獲 成 就 亦 如 覆 惠 無 可 治 者 
T18n0895b_001:0735b20	唯願尊者。以大悲故。敷演真言。救脫眾生。彼	唯 願 尊 者 以 大 悲 故 敷 演 真 言 救 脫 眾 生 彼 
T18n0895b_001:0735b21	若念誦兼作護吽摩。云何明主不與成就。為	若 念 誦 兼 作 護 吽 摩 云 何 明 主 不 與 成 就 為 
T18n0895b_001:0735b22	法不具。為無力耶。為由時節。為有罪耶。為	法 不 具 為 無 力 耶 為 由 時 節 為 有 罪 耶 為 
