T02n0110_001:0504a04	佛說三轉法輪經	佛 說 三轉法輪 經 
T02n0110_001:0504a06	三藏法師義淨奉　制譯	三藏法師 義 淨 奉 制 譯 
T02n0110_001:0504a07	如是我聞：一時，薄伽梵在婆羅痆斯仙人墮	如是我聞 一 時 薄 伽 梵 在 婆羅痆斯 仙 人 墮 
T02n0110_001:0504a08	處施鹿林中。爾時，世尊告五苾芻曰：「汝等苾	處 施 鹿 林 中 爾 時 世 尊 告 五 苾 芻 曰 汝 等 苾 
T02n0110_001:0504a09	芻！此苦聖諦，於所聞法如理作意，能生眼智	芻 此 苦 聖 諦 於 所 聞 法 如理作意 能 生 眼 智 
T02n0110_001:0504a10	明覺，汝等苾芻！此苦集、苦滅、順苦滅道聖諦	明 覺 汝 等 苾 芻 此 苦 集 苦 滅 順 苦 滅 道 聖 諦 
T02n0110_001:0504a11	之法，如理作意，能生眼智明覺。	之 法 如理作意 能 生 眼 智 明 覺 
T02n0110_001:0504a12	「汝等苾芻！此苦聖諦是所了法，如是應知，於	 汝 等 苾 芻 此 苦 聖 諦 是 所 了 法 如 是 應 知 於 
T02n0110_001:0504a13	所聞法如理作意，能生眼智明覺。	所 聞 法 如理作意 能 生 眼 智 明 覺 
T02n0110_001:0504a14	「汝等苾芻！此苦集聖諦是所了法，如是應斷，	 汝 等 苾 芻 此 苦 集 聖 諦 是 所 了 法 如 是 應 斷 
T02n0110_001:0504a15	於所聞法如理作意，能生眼智明覺。	於 所 聞 法 如理作意 能 生 眼 智 明 覺 
T02n0110_001:0504a16	「汝等苾芻！此苦滅聖諦是所了法，如是應證，	 汝 等 苾 芻 此 苦 滅 聖 諦 是 所 了 法 如 是 應 證 
T02n0110_001:0504a17	於所聞法如理作意，能生眼智明覺。「汝等苾	於 所 聞 法 如理作意 能 生 眼 智 明 覺 汝 等 苾 
T02n0110_001:0504a18	芻！此順苦滅道聖諦是所了法，如是應修，	芻 此 順 苦 滅 道 聖 諦 是 所 了 法 如 是 應 修 
T02n0110_001:0504a19	於所聞法如理作意，能生眼智明覺。	於 所 聞 法 如理作意 能 生 眼 智 明 覺 
T02n0110_001:0504a20	「汝等苾芻！此苦聖諦是所了法，如是已知，於	 汝 等 苾 芻 此 苦 聖 諦 是 所 了 法 如 是 已 知 於 
T02n0110_001:0504a21	所聞法如理作意，能生眼智明覺。	所 聞 法 如理作意 能 生 眼 智 明 覺 
T02n0110_001:0504a22	「汝等苾芻！此苦集聖諦是所了法，如是已斷，	 汝 等 苾 芻 此 苦 集 聖 諦 是 所 了 法 如 是 已 斷 
T02n0110_001:0504a23	於所聞法如理作意，能生眼智明覺。	於 所 聞 法 如理作意 能 生 眼 智 明 覺 
T02n0110_001:0504a24	「汝等苾芻！此苦滅聖諦是所了法，如是已證，	 汝 等 苾 芻 此 苦 滅 聖 諦 是 所 了 法 如 是 已 證 
T02n0110_001:0504a25	於所聞法如理作意，能生眼智明覺。	於 所 聞 法 如理作意 能 生 眼 智 明 覺 
T02n0110_001:0504a26	「汝等苾芻！此順苦滅道聖諦是所了法，如是	 汝 等 苾 芻 此 順 苦 滅 道 聖 諦 是 所 了 法 如 是 
T02n0110_001:0504a27	已修，於所聞法如理作意，能生眼智明覺。	已 修 於 所 聞 法 如理作意 能 生 眼 智 明 覺 
T02n0110_001:0504a28	「汝等苾芻！若我於此四聖諦法未了三轉十	 汝 等 苾 芻 若 我 於 此 四 聖 諦 法 未 了 三 轉 十 
T02n0110_001:0504a29	二相者，眼智明覺皆不得生，我則不於諸天	二 相 者 眼 智 明 覺 皆 不 得 生 我 則 不 於 諸 天 
T02n0110_001:0504b01	魔梵、沙門婆羅門一切世間，捨離煩惱心得	魔 梵 沙 門 婆 羅 門 一切世間 捨 離 煩 惱 心 得 
T02n0110_001:0504b02	解脫，不能證得無上菩提。	解 脫 不 能 證 得 無上菩提 
T02n0110_001:0504b03	「汝等苾芻！由我於此四聖諦法解了三轉十	 汝 等 苾 芻 由 我 於 此 四 聖 諦 法 解 了 三 轉 十 
T02n0110_001:0504b04	二相故，眼智明覺皆悉得生，乃於諸天魔梵、	二 相 故 眼 智 明 覺 皆 悉 得 生 乃 於 諸 天 魔 梵 
T02n0110_001:0504b05	沙門婆羅門一切世間，捨離煩惱心得解脫，	沙 門 婆 羅 門 一切世間 捨 離 煩 惱 心得解脫 
T02n0110_001:0504b06	便能證得無上菩提。」	便 能 證 得 無上菩提 
T02n0110_001:0504b07	爾時世尊說是法時，具壽憍陳如及八萬諸	爾 時 世 尊 說 是 法 時 具 壽 憍 陳 如 及 八 萬 諸 
T02n0110_001:0504b08	天，遠塵離垢得法眼淨。佛告憍陳如：「汝解此	天 遠塵離垢 得法眼淨 佛 告 憍 陳 如 汝 解 此 
T02n0110_001:0504b09	法不？」答言：「已解。世尊！」「汝解此法不？」答言：「已解。	法 不 答 言 已 解 世 尊 汝 解 此 法 不 答 言 已 解 
T02n0110_001:0504b10	善逝！」由憍陳如解了法故，因此即名阿若憍	善 逝 由 憍 陳 如 解 了 法 故 因 此 即 名 阿 若 憍 
T02n0110_001:0504b11	陳如(阿若是解了義)。	陳 如 阿 若 是 解 了 義 
T02n0110_001:0504b12	是時地居藥叉聞佛說已，出大音聲，告人天	是 時 地 居 藥 叉 聞 佛 說 已 出 大 音 聲 告 人 天 
T02n0110_001:0504b13	曰：「仁等當知，佛在婆羅痆斯仙人墮處施鹿	曰 仁 等 當 知 佛 在 婆羅痆斯 仙 人 墮 處 施 鹿 
T02n0110_001:0504b14	林中，廣說三轉十二行相法輪，由此能於天	林 中 廣 說 三 轉 十 二 行 相 法 輪 由 此 能 於 天 
T02n0110_001:0504b15	人魔梵、沙門婆羅門一切世間，為大饒益，令	人 魔 梵 沙 門 婆 羅 門 一切世間 為 大 饒 益 令 
T02n0110_001:0504b16	同梵行者速至安隱涅槃之處，人天增盛阿	同 梵 行 者 速 至 安 隱 涅 槃 之 處 人 天 增 盛 阿 
T02n0110_001:0504b17	蘇羅減少。」由彼藥叉作如是告，虛空諸天四	蘇 羅 減 少 由 彼 藥 叉 作 如 是 告 虛 空 諸 天 四 
T02n0110_001:0504b18	大王眾皆悉聞知。如是展轉於剎那頃盡六	大 王 眾 皆 悉 聞 知 如 是 展 轉 於 剎 那 頃 盡 六 
T02n0110_001:0504b19	欲天，須臾之間乃至梵天普聞其響，梵眾聞	欲 天 須臾之間 乃 至 梵 天 普 聞 其 響 梵 眾 聞 
T02n0110_001:0504b20	已復皆遍告廣說如前，因名此經為三轉法	已 復 皆 遍 告 廣說如前 因 名 此 經 為 三 轉 法 
T02n0110_001:0504b21	輪。時五苾芻及人天等，聞佛說已，歡喜奉行。	輪 時 五 苾 芻 及 人 天 等 聞 佛 說 已 歡 喜 奉 行 
T02n0110_001:0504b22	佛說三轉法輪經	佛 說 三轉法輪 經 
